distribution,specialist_regime_id,regime_key,status,skip_reason,n_scenarios,n_exact_scenarios,n_neighbor_scenarios,n_neighbor_regimes,neighborhood_used,neighborhood_trigger_scenarios,n_train_scenarios,n_heldout_scenarios,specialist_seed,ga_candidate_k,ga_candidate_source,ga_candidate_protected_elite,protected_elite_origin,protected_elite_one_stage_only,n_protected_elites_competing,ga_robust_q95_mse,ga_robust_mean_mse,gate_pass,final_selected_type,final_selected_estimator,final_selected_q95_mse,final_selected_mean_mse,best_benchmark_q95_estimator,best_benchmark_mean_estimator,ga_rel_improvement_q95,ga_rel_improvement_mean,profile_audit_run,profile_audit_scope,profile_match_level,profile_audit_n_available,profile_audit_n_scenarios,profile_audit_excluded_source_scenarios,profile_audit_num_samples,profile_audit_bootstrap_B,profile_audit_seed,profile_audit_ga_q95_mse,profile_audit_ga_mean_mse,profile_to_heldout_q95_ratio,profile_to_heldout_mean_ratio,profile_audit_gate_pass,profile_audit_final_selected_type,profile_audit_final_selected_estimator,profile_audit_best_benchmark_q95_estimator,profile_audit_best_benchmark_mean_estimator,profile_audit_best_benchmark_q95_mse,profile_audit_best_benchmark_mean_mse,profile_audit_rel_improvement_q95,profile_audit_rel_improvement_mean,profile_audit_interpretation,global_audit_run,global_audit_scenario_frac,global_audit_min_scenarios,global_audit_n_scenarios,global_audit_num_samples,global_audit_bootstrap_B,global_audit_seed,global_audit_ga_q95_mse,global_audit_ga_mean_mse,heldout_ga_q95_mse,heldout_ga_mean_mse,global_to_heldout_q95_ratio,global_to_heldout_mean_ratio,global_audit_gate_pass,global_audit_final_selected_type,global_audit_final_selected_estimator,global_audit_best_benchmark_q95_estimator,global_audit_best_benchmark_mean_estimator,global_audit_best_benchmark_q95_mse,global_audit_best_benchmark_mean_mse,global_audit_rel_improvement_q95,global_audit_rel_improvement_mean,global_audit_interpretation,experimental_condition_key,condition_summary,shape_regime,tail_regime,mechanism_regime,contamination_regime,contamination_direction,contamination_structure,rate_regime,scale_regime,scale_group_regime,rate_regime_order,scale_regime_order,scale_group_regime_order,severity_regime,sample_size_regime,exact_contamination_rates,exact_outlier_scales,exact_contamination_types,exact_sample_sizes,w_mean,w_median,w_trimmed20,w_harmonic,w_geometric,w_mode_hsm,w_mode_parzen,w_trimean,w_huber,w_biweight,w_winsorized_0.05,w_winsorized_0.1,w_winsorized_0.2,w_mom_k5,w_mom_k10,w_mom_k20,w_catoni_a0.05,w_catoni_a0.1,w_catoni_a0.2,w_catoni_a0.35,w_catoni_a0.5,w_huber_k0.75,w_huber_k1,w_huber_k1.345,w_huber_k1.75,w_huber_k2,winner_weight_vector,specialist_halving_rung,n_stage1_candidates,n_final_survivors,specialist_halving_keep_frac,specialist_halving_stage1_budget_frac,specialist_stage1_gens_frac,specialist_final_gens_frac,specialist_stage1_pop_size,specialist_final_pop_size
exgaussian,REG01,exgaussian | gaussian_core_right_skewed_tail | exponential_right_tail | symmetric | clustered | moderate | low_scale,evaluated,NA,24,4,20,2,TRUE,10,17,7,95102,1,current_specialist_finalist,FALSE,NA,FALSE,1,0.024054505401008848,0.006291959073999393,FALSE,benchmark,huber,0.022936862637320442,0.005414848034315221,huber,biweight,-0.04872692404850387,-0.16198257715890121,TRUE,intra_family_profile_matched_fixed_weight_no_retraining,family_direction_structure_adjacent_rate_scale,24,24,24,20,40,298972232,0.023252335561350305,0.0052570253362369534,0.9666519919136832,0.8355148648574864,FALSE,benchmark,huber_k2,huber_k2,huber_k2,0.01955147962912677,0.004486258611566814,-0.18928776758772287,-0.171806128721845,benchmark_dominant_local_and_profile,TRUE,0.1,24,24,20,40,298972232,0.023252335561350305,0.0052570253362369534,0.024054505401008848,0.006291959073999393,0.9666519919136832,0.8355148648574864,FALSE,benchmark,huber_k2,huber_k2,huber_k2,0.01955147962912677,0.004486258611566814,-0.18928776758772287,-0.171806128721845,benchmark_dominant_local_and_profile,exgaussian | gaussian_core_right_skewed_tail | exponential_right_tail | contaminated | symmetric | clustered | moderate | low_scale | moderate_severity,shape=gaussian_core_right_skewed_tail | tail=exponential_right_tail | contamination=contaminated | direction=symmetric | structure=clustered | severity=moderate_severity | rates={0.05;0.1} | scales={1.5;3} | types={clustered_symmetric},gaussian_core_right_skewed_tail,exponential_right_tail,clustered_symmetric,contaminated,symmetric,clustered,moderate,low_scale,low_scale,2,1,1,moderate_severity,NA,0.05;0.1,1.5;3,clustered_symmetric,300;500;1000,0.003978046864998413,0.11588063050367786,0.0479264934954043,1e-12,1e-12,0.015770011182266314,2.6907100158108163e-4,0.02467390048370245,0.2534067934583881,0.12319275874797214,0.0033519329299368378,0.005414512705764978,0.007876085592905296,0.003253027364500209,0.00546062780242267,0.05062896169866425,0.0034357265101439514,0.011755352862528145,0.009971381205159648,0.016369541067482493,0.008184140248126928,0.01569250283715751,0.03608805177138002,0.09297032222553767,0.008677014429227872,0.13577311300907086,0.00397805;0.11588063;0.04792649;0;0;0.01577001;0.00026907;0.0246739;0.25340679;0.12319276;0.00335193;0.00541451;0.00787609;0.00325303;0.00546063;0.05062896;0.00343573;0.01175535;0.00997138;0.01636954;0.00818414;0.0156925;0.03608805;0.09297032;0.00867701;0.13577311,final_full_budget,5,3,0.5,0.5,0.25,1,NA,100
exgaussian,REG02,exgaussian | gaussian_core_right_skewed_tail | exponential_right_tail | symmetric | heavy_tailed_t | low | low_scale,evaluated,NA,20,4,16,2,TRUE,10,14,6,95103,3,current_specialist_finalist,FALSE,NA,FALSE,0,0.018749895977860843,0.005084923786100979,FALSE,benchmark,biweight,0.016591411733577057,0.004629263920980516,biweight,biweight,-0.13009647875746663,-0.09843030615664725,TRUE,intra_family_profile_matched_fixed_weight_no_retraining,family_direction_adjacent_rate_scale,44,24,20,20,40,1438617527,0.020085295125229264,0.004602238136723869,1.0712216829295473,0.9050751455505491,FALSE,benchmark,huber_k2,huber_k2,huber_k2,0.015586877671718125,0.0038773001225117444,-0.2886028586331159,-0.1869697962807002,benchmark_dominant_local_and_profile,TRUE,0.1,24,24,20,40,1438617527,0.020085295125229264,0.004602238136723869,0.018749895977860843,0.005084923786100979,1.0712216829295473,0.9050751455505491,FALSE,benchmark,huber_k2,huber_k2,huber_k2,0.015586877671718125,0.0038773001225117444,-0.2886028586331159,-0.1869697962807002,benchmark_dominant_local_and_profile,exgaussian | gaussian_core_right_skewed_tail | exponential_right_tail | contaminated | symmetric | heavy_tailed_t | low | low_scale | low_severity,shape=gaussian_core_right_skewed_tail | tail=exponential_right_tail | contamination=contaminated | direction=symmetric | structure=heavy_tailed_t | severity=low_severity | rates={0.02} | scales={3} | types={symmetric_t},gaussian_core_right_skewed_tail,exponential_right_tail,symmetric_t,contaminated,symmetric,heavy_tailed_t,low,low_scale,low_scale,1,1,1,low_severity,NA,0.02,3,symmetric_t,300;1000,0.0016573387328753532,0.012825951826359525,0.008169909003625346,1.0000000000000068e-12,1.0000000000000068e-12,0.0012688182029024428,1.0462489394427206e-4,0.16645308567569514,0.01268509978499719,0.02608883976078331,0.0021478496501913654,0.010908159941004766,0.003560330391787182,0.0031210959336537775,8.322812513366694e-4,0.02103473065390356,0.008324941337401588,0.002764163326509787,0.023412389539472268,0.008346528462183395,0.013129476551562517,0.3537099482243276,0.008636403583462954,0.014793310142724104,0.17335345248986433,0.12267127063743156,0.00165734;0.01282595;0.00816991;0;0;0.00126882;0.00010462;0.16645309;0.0126851;0.02608884;0.00214785;0.01090816;0.00356033;0.0031211;0.00083228;0.02103473;0.00832494;0.00276416;0.02341239;0.00834653;0.01312948;0.35370995;0.0086364;0.01479331;0.17335345;0.12267127,final_full_budget,5,3,0.5,0.5,0.25,1,NA,100
exgaussian,REG03,exgaussian | gaussian_core_right_skewed_tail | exponential_right_tail | symmetric | heavy_tailed_t | extreme | low_scale,evaluated,NA,18,2,16,2,TRUE,10,13,5,95104,3,current_specialist_finalist,FALSE,NA,FALSE,1,0.028173271668535598,0.006675944234625247,FALSE,benchmark,huber_k1.75,0.025901587738966968,0.006068175752153088,huber_k1.75,biweight,-0.08770442771210317,-0.1001567039577513,TRUE,intra_family_profile_matched_fixed_weight_no_retraining,family_direction_adjacent_rate_scale,30,24,18,20,40,430779175,0.02578131919380318,0.006615136089203643,0.9150985194836675,0.9908914538115657,FALSE,benchmark,biweight,biweight,biweight,0.022527001498733396,0.005440634963133065,-0.14446297680178594,-0.21587574498443277,benchmark_dominant_local_and_profile,TRUE,0.1,24,24,20,40,430779175,0.02578131919380318,0.006615136089203643,0.028173271668535598,0.006675944234625247,0.9150985194836675,0.9908914538115657,FALSE,benchmark,biweight,biweight,biweight,0.022527001498733396,0.005440634963133065,-0.14446297680178594,-0.21587574498443277,benchmark_dominant_local_and_profile,exgaussian | gaussian_core_right_skewed_tail | exponential_right_tail | contaminated | symmetric | heavy_tailed_t | extreme | low_scale | extreme_severity,shape=gaussian_core_right_skewed_tail | tail=exponential_right_tail | contamination=contaminated | direction=symmetric | structure=heavy_tailed_t | severity=extreme_severity | rates={0.3} | scales={1.5;3} | types={symmetric_t},gaussian_core_right_skewed_tail,exponential_right_tail,symmetric_t,contaminated,symmetric,heavy_tailed_t,extreme,low_scale,low_scale,4,1,1,extreme_severity,NA,0.3,1.5;3,symmetric_t,300;500;1000,0.003055215932320655,0.05485542966638362,0.01368073641439909,1e-12,1e-12,0.008850303235695032,1.907597897709588e-4,0.06739812746858856,0.008405287612015276,0.1351849399977241,0.009979424040290475,0.017066119734297506,0.3264155572476,0.00433035521275535,0.0037747420864800395,0.007492285363798214,0.012910079932361937,0.004289347735622369,0.013271889972592245,0.006349323420762834,0.007018807922600729,0.040665213974107814,0.04172534079432586,0.05256570541280589,0.023140667859383054,0.13738433917131837,0.00305522;0.05485543;0.01368074;0;0;0.0088503;0.00019076;0.06739813;0.00840529;0.13518494;0.00997942;0.01706612;0.32641556;0.00433036;0.00377474;0.00749229;0.01291008;0.00428935;0.01327189;0.00634932;0.00701881;0.04066521;0.04172534;0.05256571;0.02314067;0.13738434,final_full_budget,5,3,0.5,0.5,0.25,1,NA,100
